fNo.       mw1            mw2        best1.x[0]     best1.theta     best2.x[0]   best2.theta   t/frame
795     0.005796154     0.006358779     305.543     43.292    220.844     144.370    0.010000
796     0.006145888     0.005732017     310.921     45.393    221.322     144.429    0.020000
797     0.005395232     0.006874704     311.049     45.374    224.055     144.937    0.020000
798     0.005759438     0.005774495     312.454     45.646    225.949     144.750    0.030000
799     0.005426735     0.006240468     310.476     44.255    231.921     146.673    0.020000
800     0.007025795     0.005401746     313.732     45.203    224.587     143.531    0.010000
801     0.005200067     0.006546598     315.357     45.380    232.280     145.273    0.010000
802     0.006728678     0.006814654     315.570     45.499    233.106     144.458    0.030000
803     0.006201343     0.005870905     317.132     45.484    233.645     144.788    0.020000
804     0.006062554     0.005795036     318.952     45.850    234.619     143.762    0.020000
805     0.005395161     0.006005180     321.033     45.940    247.189     147.417    0.020000
806     0.008556173     0.005213399     321.690     45.863    239.867     144.896    0.010000
807     0.005556585     0.005852430     323.063     45.855    239.307     144.288    0.020000
808     0.005408227     0.005915838     324.464     46.209    246.254     146.666    0.020000
809     0.007533015     0.006462991     325.116     46.073    240.609     144.322    0.020000
810     0.005946773     0.005794324     332.160     46.933    242.842     144.841    0.020000
811     0.005918840     0.005851290     328.080     46.104    255.748     147.850    0.010000
812     0.007394226     0.006115444     328.205     45.439    249.955     146.224    0.020000
813     0.005698119     0.005581136     331.060     46.897    251.171     146.587    0.020000
814     0.006705635     0.006578279     331.465     46.207    244.008     144.643    0.020000
815     0.005443332     0.006070516     333.448     46.844    248.799     145.503    0.020000
816     0.006501826     0.005934116     334.499     46.273    255.929     147.416    0.020000
817     0.006564748     0.005969767     336.160     46.186    258.462     148.001    0.010000
818     0.007639665     0.005845866     340.949     47.843    252.913     146.432    0.030000
819     0.005854798     0.006312096     343.124     46.176    258.544     147.661    0.010000
820     0.006538913     0.006011214     341.879     46.824    256.912     147.228    0.020000
821     0.006163935     0.005652525     339.025     45.033    254.007     146.238    0.020000
822     0.006286216     0.005888640     340.871     45.964    257.407     147.308    0.020000
823     0.006437052     0.006396199     340.604     45.360    256.019     146.803    0.010000
824     0.006510726     0.005444896     340.393     45.653    260.416     148.030    0.020000
825     0.008033461     0.007184220     340.198     44.943    259.482     147.911    0.020000
826     0.006327493     0.005164504     339.856     44.799    256.598     146.990    0.030000
827     0.005974862     0.006240683     340.782     45.231    256.400     147.238    0.010000
828     0.006816272     0.006116639     340.652     41.882    259.322     147.710    0.020000
829     0.006739372     0.005794585     341.533     45.202    260.487     148.053    0.020000
830     0.007474866     0.007815269     342.221     45.316    256.761     146.945    0.020000
831     0.006509882     0.006317215     342.047     46.010    262.794     148.842    0.010000
832     0.008890623     0.006564747     340.000     44.380    256.416     146.483    0.020000
833     0.005640961     0.005958880     340.746     44.482    262.071     149.014    0.020000
834     0.008547872     0.006038672     342.766     45.699    263.576     149.517    0.020000
835     0.010543196     0.006069403     341.896     45.072    256.777     147.168    0.020000
836     0.006389733     0.005672744     341.414     44.592    262.808     149.143    0.020000
837     0.008443484     0.006127484     343.719     43.930    263.931     149.264    0.020000
838     0.009081870     0.006061534     340.427     42.047    261.479     148.902    0.010000
839     0.007246637     0.006228744     341.509     45.711    255.331     147.871    0.020000
840     0.006381795     0.007246246     338.801     43.967    252.535     146.145    0.010000
841     0.005416397     0.005688919     339.552     44.442    255.227     148.152    0.020000
842     0.007313810     0.005737255     340.943     45.713    262.449     149.159    0.030000
843     0.008131599     0.006627345     341.099     45.571    256.003     149.088    0.010000
844     0.008044653     0.006317761     342.834     41.626    259.828     148.908    0.020000
845     0.008177282     0.005682382     338.717     45.130    253.188     146.305    0.020000
846     0.005947906     0.007763050     340.447     45.715    261.952     149.450    0.020000
847     0.009628410     0.006495741     338.282     41.999    255.132     147.610    0.020000
848     0.007146159     0.005453127     337.237     44.543    253.660     147.896    0.020000
849     0.007341780     0.006732042     339.806     45.950    253.016     147.736    0.020000
850     0.007227262     0.006132901     335.903     44.418    260.831     149.317    0.020000
851     0.009474719     0.005707205     334.923     44.518    252.538     147.721    0.010000
852     0.007101141     0.005609154     334.651     43.922    250.341     147.415    0.020000
853     0.007144388     0.006463271     334.953     44.660    251.392     146.952    0.020000
854     0.006206349     0.006269466     336.692     45.543    250.046     146.596    0.020000
855     0.005792903     0.007435782     338.915     41.892    256.914     148.687    0.010000
856     0.007703897     0.005564439     332.654     44.480    259.033     149.242    0.020000
857     0.009769798     0.006614876     337.951     41.838    256.661     148.299    0.030000
858     0.007452888     0.005526702     337.767     46.952    256.236     148.861    0.020000
859     0.008221497     0.008842989     330.761     44.043    253.812     148.324    0.010000
860     0.007297246     0.005559091     330.941     44.072    258.397     149.530    0.020000
861     0.010253403     0.006271523     333.255     43.692    255.063     148.979    0.020000
862     0.009440188     0.005845902     329.053     43.675    248.162     147.681    0.010000
863     0.006955530     0.006095971     329.561     43.878    247.270     146.488    0.020000
864     0.006275075     0.005675290     332.339     45.258    256.941     149.370    0.020000
865     0.010243384     0.006812629     330.446     44.637    256.614     149.477    0.020000
866     0.009402602     0.005671178     331.468     44.672    251.227     147.968    0.020000
867     0.007275130     0.006341695     329.818     44.288    251.730     148.415    0.020000
868     0.007668216     0.005526468     329.304     44.071    247.751     147.336    0.020000
869     0.006706619     0.005556555     330.628     44.414    252.449     149.004    0.010000
870     0.008847561     0.005800492     328.557     43.605    252.870     149.262    0.030000
871     0.010361076     0.005562101     336.943     46.626    250.957     149.073    0.010000
872     0.009245898     0.007772244     340.285     48.098    250.659     148.904    0.030000
873     0.007939965     0.006246787     337.536     46.687    250.717     149.343    0.010000
874     0.008586491     0.005221845     338.886     47.406    253.822     149.491    0.020000
875     0.010330018     0.005917210     331.414     44.698    246.550     148.246    0.020000
876     0.007645112     0.005630748     335.434     44.770    246.835     148.440    0.020000
877     0.007180764     0.005882612     336.212     45.267    246.214     148.462    0.010000
878     0.007947962     0.006159503     336.857     45.575    245.529     148.850    0.020000
879     0.009074539     0.006148801     335.901     45.224    244.934     148.248    0.020000
880     0.006994587     0.006130970     332.396     45.644    244.700     149.126    0.020000
881     0.008888327     0.006210682     331.354     45.218    245.581     149.176    0.020000
882     0.008749247     0.006169286     332.568     45.927    243.698     149.341    0.020000
883     0.009415321     0.005993306     341.301     44.879    243.070     149.035    0.010000
884     0.007730056     0.005783260     340.810     44.838    244.535     149.494    0.030000
885     0.010281583     0.006019401     332.322     46.108    242.868     149.636    0.010000
886     0.009580360     0.006797479     341.101     44.553    241.275     149.762    0.020000
887     0.010367339     0.005672645     340.965     44.940    240.454     149.852    0.020000
888     0.011663850     0.006217931     342.431     44.901    240.879     149.549    0.020000
889     0.009789051     0.005836200     335.486     47.273    238.716     149.150    0.020000
890     0.009702245     0.007108110     337.393     48.199    234.767     147.971    0.020000
891     0.006596864     0.006196350     342.480     45.056    235.018     148.401    0.010000
892     0.007744639     0.005482726     335.575     46.866    234.392     149.565    0.020000
893     0.010112093     0.006838246     336.564     47.246    233.189     148.701    0.020000
894     0.008921930     0.006130177     338.847     48.429    231.235     149.630    0.030000
